,MoviesN,AvgPop,AvgIMDB,Score
Guy Van Swearingen,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Michael Patrick Thornton,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Eric Pierson,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Lisa Junco,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
J.D. Won,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Noah Jerome Schwartz,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Darlene Benigno,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Will Thompson,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Dennis Stewart,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Stephanie Swearingen,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Dave McNulty,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Kevin Bigley,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Sandy Marshall,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Charlie Hilbrant,1,0.02615377367962844,0.5061728395061728,0.04317137893551275
Jenny Seagrove,1,0.02591628645467545,0.5061728395061728,0.04316288618416555
Pamela Brull,1,0.02591628645467545,0.5061728395061728,0.04316288618416555
Jack David Walker,1,0.02591628645467545,0.5061728395061728,0.04316288618416555
Natalija Nogulich,1,0.02591628645467545,0.5061728395061728,0.04316288618416555
Brad Hall,1,0.02591628645467545,0.5061728395061728,0.04316288618416555
Javier Laorden,1,0.025510352105698363,0.5061728395061728,0.04314836961600139
Carlos Zabala,1,0.025510352105698363,0.5061728395061728,0.04314836961600139
Mariano Venancio,1,0.025510352105698363,0.5061728395061728,0.04314836961600139
Ismael Fritschi,1,0.025510352105698363,0.5061728395061728,0.04314836961600139
Cristian Aquino,1,0.025510352105698363,0.5061728395061728,0.04314836961600139
Emilio Buale,1,0.025510352105698363,0.5061728395061728,0.04314836961600139
BoJesse Christopher,1,0.025383739133190114,0.5061728395061728,0.04314384182511472
Matias Varela,1,0.025383739133190114,0.5061728395061728,0.04314384182511472
Judah Lewis,1,0.025383739133190114,0.5061728395061728,0.04314384182511472
Senta Dorothea Kirschner,1,0.025383739133190114,0.5061728395061728,0.04314384182511472
Tobias Santelmann,1,0.025383739133190114,0.5061728395061728,0.04314384182511472
Peter Brooks,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Mike Carlucci,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Anthony De Longis,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Gwynne Gilford,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Robert Duncan McNeill,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Cindi Eyman,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Tony Carroll,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Jon Cypher,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Nicholas Grabowsky,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Walter Robles,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Jessica Nelson,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Richard Szponder,1,0.024739993803240157,0.5061728395061728,0.04312082092780428
Debralee Scott,1,0.024715959270323003,0.5061728395061728,0.043119961431838334
Lisa Andoh,1,0.02350472533747266,0.5061728395061728,0.0430766466446239
Rowan Blanchard,1,0.023079595389639083,0.5061728395061728,0.04306144362501764
Noureen DeWulf,1,0.023079595389639083,0.5061728395061728,0.04306144362501764
Linda Lavin,1,0.023079595389639083,0.5061728395061728,0.04306144362501764
Michaela Watkins,1,0.023079595389639083,0.5061728395061728,0.04306144362501764
Jennifer Elise Cox,1,0.023079595389639083,0.5061728395061728,0.04306144362501764
Jared Gilmore,1,0.023079595389639083,0.5061728395061728,0.04306144362501764
Daniel Sunjata,1,0.02200888897565705,0.5061728395061728,0.043023154225065294
Ana Reeder,1,0.02200888897565705,0.5061728395061728,0.043023154225065294
Adam Paul,1,0.02200888897565705,0.5061728395061728,0.043023154225065294
Ryan Michelle Bathe,1,0.02200888897565705,0.5061728395061728,0.043023154225065294
Clive Barker,1,0.019824642878137268,0.5061728395061728,0.04294504366989337
Joe Dante,1,0.019824642878137268,0.5061728395061728,0.04294504366989337
Monty Bane,1,0.019824642878137268,0.5061728395061728,0.04294504366989337
Cynthia Garris,1,0.019824642878137268,0.5061728395061728,0.04294504366989337
Dan Martin,1,0.019824642878137268,0.5061728395061728,0.04294504366989337
Tobe Hooper,1,0.019824642878137268,0.5061728395061728,0.04294504366989337
Julian Alcaraz,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Jason W. Lee,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Connor Cruise,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Dwight Sora,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
David Law,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Cindy Chu,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Sam Looc,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Kelly Dettmer,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Bill Lumbert ,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Chris Kotcher,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Nicholas Yu,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Lucas Kerr,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Michael Babbish,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Kelly Jennings,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Jacquelyn Evola,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Daryl M. Simpson,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Barb Baker,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Vong Lee,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Mark Rothman,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Spencer Strong Smith,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Dave Kilgore,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Stephen Oyoung,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Johnathon VanDusen,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Gowhnou Yang,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Giles Key,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Kenny Clark,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Bernadette Balagtas,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Jacqueline Forton,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Misty Mills,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Michael A. Knight,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Diane M. Leach,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
James Polony,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Dan Lewis,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Vincent Rogo Angelini,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Tiffany Osborne,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Courtney Parkinson,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Zachary Schafer,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Steven Chan,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
David Scott Diaz,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
David Rembiesa,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Albert Yao,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Will Clarke,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Brett VanDunk,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Rusty Mewha,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Robert Laenen,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Doug Kolbicz,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Lee Vang,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Brian D. Thibault,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Mark Schlereth,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Boyuen,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Noah Smith,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
J.J. Rian,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Choua Kue,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Tiffany Stone,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Steve Lenz,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Johnny Truong,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Matthew Yang King,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Li Xing,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Jason Polly,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Amanda Wright,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
John P. Chittick ,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
P.J. Edwards,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Ewan Bourne,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Chameria Law,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Jake Chasse,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Arnold Agee,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Lawrence W. Leach,1,0.019590647344452518,0.5061728395061728,0.04293667578448676
Maria Bamford,1,0.019393838496836863,0.5061728395061728,0.042929637727572086
Dana Snyder,1,0.019393838496836863,0.5061728395061728,0.042929637727572086
Paul Scheer,1,0.019393838496836863,0.5061728395061728,0.042929637727572086
Lance Bass,1,0.019393838496836863,0.5061728395061728,0.042929637727572086
Greg Proops,1,0.019393838496836863,0.5061728395061728,0.042929637727572086
Cameron Harlow,1,0.048025783483824074,0.49382716049382713,0.04292339247042659
Yancey Arias,1,0.048025783483824074,0.49382716049382713,0.04292339247042659
Willa Holland,1,0.048025783483824074,0.49382716049382713,0.04292339247042659
Kim DeJesus,1,0.018542544670654595,0.5061728395061728,0.04289919471409799
Riya Ray,1,0.018542544670654595,0.5061728395061728,0.04289919471409799
Elizabeth Reiners,1,0.018542544670654595,0.5061728395061728,0.04289919471409799
Jackie Shroff,1,0.018542544670654595,0.5061728395061728,0.04289919471409799
Tabrett Bethell,1,0.018542544670654595,0.5061728395061728,0.04289919471409799
Stephanie Langhoff,1,0.01773137222220555,0.5061728395061728,0.042870186476262305
Dave Annable,1,0.01773137222220555,0.5061728395061728,0.042870186476262305
Sara Chase,1,0.01773137222220555,0.5061728395061728,0.042870186476262305
Mercedes Mercado,1,0.01773137222220555,0.5061728395061728,0.042870186476262305
Daniel Benson,1,0.01773137222220555,0.5061728395061728,0.042870186476262305
Sharon Lawrence,1,0.01773137222220555,0.5061728395061728,0.042870186476262305
Julianne Nicholson,1,0.01773137222220555,0.5061728395061728,0.042870186476262305
Ren Knopf,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Suzanne England,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Michael Rich,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Rick Thorne,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Mark Hetherington,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Victor T. Lopez,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Brieann Rich,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Benjamin Crocker,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Stephanie Atkinson,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Ylian Alfaro Snyder,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Donna Glee Reim,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
David J. Garfield,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Frankie Imbergamo,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Scott Neufville,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Chemi Che-Mponda,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Mike Wendt,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Stephen Rannazzisi,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Cindi Alex,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Amber Baldinelli,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Dale F. Appel,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Katelyn Cahill,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Diane Curran,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Cody Harter,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Donald Warnock,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Hannah Depew,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Cate Smit,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Nicholas Davis,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Nicholas Rich,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Patrick Canty,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Dahlia Salem,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Sophya Gudelman,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Victor Franko,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Ron Murphy,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Bernie McInerney,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Mike Burton,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Gio Castellano,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Sari Gagnon,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Ruby Wendell,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Bradley Robinson,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Zele Avradopoulos,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Gustin Smith,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Kent R. Williams,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Adam Ferrara,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Brian Bradbury,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Eric Ryan,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Alan Resnic,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Andrew J McGuinness,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Natascha Hopkins,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Mookie Barker,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Erick Avari,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Rob W. Gray,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Dane Grigas,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Michael Burton,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
William Bornkessel,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
D.W. Cormier,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Jonathan Sawicki,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Jason Mulcahy,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Steve Scarfo,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Darryl Wooten,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Aaron J. Patton,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Joel Arsenault,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Stream,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Todd Mello,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Lindsay MacDonald,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Ellen Becker-Gray,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Jason Packham,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Jon Warnock,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Andy Forgit,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Jason Ellis,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Haytham Kandil,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Richie Minervini,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Gary Roscoe,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Desiree April Connolly,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Jessica Rockwood,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Teresa Haney,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Tyler Spindel,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Suzanne Gillies,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Kevin DeCoste,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Louis Holmes,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Matt Heron-Duranti,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Albert Gornie,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Vyvian B. Stevens,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Teresa Zantua,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Jon Robert Stafford,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Patrick Mel Hayes,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
G.A. West,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Mike Escamilla,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Carl Randall,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Keith Fluker,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Vincent J. Earnshaw,1,0.04526601406411468,0.49382716049382713,0.0428247006967456
Alexander Agate,1,0.016331458154711976,0.5061728395061728,0.04282012432203477
Blake Garrett,1,0.016331458154711976,0.5061728395061728,0.04282012432203477
Austin Rogers,1,0.016331458154711976,0.5061728395061728,0.04282012432203477
Andrew Gillingham,1,0.016331458154711976,0.5061728395061728,0.04282012432203477
Tom Cavanagh,1,0.016331458154711976,0.5061728395061728,0.04282012432203477
Ty Panitz,1,0.016331458154711976,0.5061728395061728,0.04282012432203477
Jason Fuchs,1,0.01586299363767899,0.5061728395061728,0.04280337162024657
Luke Halpin,1,0.01586299363767899,0.5061728395061728,0.04280337162024657
Michelle Hurd,1,0.014412678068508905,0.5061728395061728,0.042751507064136794
Ariana Thomas,1,0.014412678068508905,0.5061728395061728,0.042751507064136794
Christina Chang,1,0.014412678068508905,0.5061728395061728,0.042751507064136794
Raymond Anthony Thomas,1,0.014412678068508905,0.5061728395061728,0.042751507064136794
William Shimell,1,0.013407485251712266,0.5061728395061728,0.042715560487849455
Zen McGrath,1,0.013407485251712266,0.5061728395061728,0.042715560487849455
Judy Cook,1,0.013407485251712266,0.5061728395061728,0.042715560487849455
Winta McGrath,1,0.013407485251712266,0.5061728395061728,0.042715560487849455
Carson Nattrass,1,0.013407485251712266,0.5061728395061728,0.042715560487849455
Nancy Everhard,1,0.013376557848694303,0.5061728395061728,0.04271445449680636
Taurean Blacque,1,0.013376557848694303,0.5061728395061728,0.04271445449680636
Greg Evigan,1,0.013376557848694303,0.5061728395061728,0.04271445449680636
Thom Bray,1,0.013376557848694303,0.5061728395061728,0.04271445449680636
Yvette Van Voorhees,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Renn Woods,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Marty Davis,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Katie Hanley,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Bebe Drake,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Marilyn Tokuda,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Juliette Marshall,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Melinda Phelps,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Teri Beckerman,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Dimitra Arliss,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Sandahl Bergman,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
James Sloyan,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Matt Lattanzi,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Fred McCarren,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Lynn Latham,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Cherise Bates,1,0.013166910160204019,0.5061728395061728,0.0427069573116874
Gary A. Hecker,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
June Lockhart,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Angela Cartwright,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Jack Johnson,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Marta Kristen,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Mark Goddard,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Abigail Canton,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Richard Saperstein,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Adam Sims,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Dick Tufeld,1,0.04177591372599712,0.49382716049382713,0.042699891649209405
Sid Eudy,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Billy Silverman,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Carlos Santiago Espada Moises,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Sharmell Sullivan-Huffman,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Gregory Shane Helms,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Christopher Klucsarits,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Curt Hennig,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Glenn Gilbertti,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Caroline Rhea,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Vanessa Sullivan,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Tait Smith,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Mike Tenay,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Michael Laauli Hayner,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Randy Savage,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
A. David Burleigh,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Booker Huffman,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Perry Satullo,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Ahmet Zappa,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Oscar Gutierrez Rubio,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Steve Borden,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Scott Charles Bigelow,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Stephanie Bellars,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Chae An,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Tony Schiavone,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Teri Byrne,1,0.012855105263073246,0.5061728395061728,0.042695806895235756
Al Weaver,1,0.04161220457985544,0.49382716049382713,0.04269403726663486
Ian Hughes,1,0.04161220457985544,0.49382716049382713,0.04269403726663486
Razaaq Adoti,1,0.04161220457985544,0.49382716049382713,0.04269403726663486
Yao Chin,1,0.04161220457985544,0.49382716049382713,0.04269403726663486
Daniel York,1,0.04161220457985544,0.49382716049382713,0.04269403726663486
Phillip Glasser,1,0.012573503669475098,0.5061728395061728,0.042685736575394866
Hayley Mills,1,0.012573503669475098,0.5061728395061728,0.042685736575394866
Atticus Mitchell,1,0.012291522619896656,0.5061728395061728,0.042675652685875476
Vladimir Alexis,1,0.012291522619896656,0.5061728395061728,0.042675652685875476
Jeremy Irvine,1,0.012291522619896656,0.5061728395061728,0.042675652685875476
Joanne Vannicola,1,0.012291522619896656,0.5061728395061728,0.042675652685875476
Alexandre Nachi,1,0.012291522619896656,0.5061728395061728,0.042675652685875476
Wilson Gonzalez Ochsenknecht,1,0.012291522619896656,0.5061728395061728,0.042675652685875476
Melinda Clarke,1,0.03956823883262965,0.49382716049382713,0.042620943259760125
Sydni Beaudoin,1,0.03956823883262965,0.49382716049382713,0.042620943259760125
Tom Ruben,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Doug Sahm,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Monica Tenner,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Wolfman Jack,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Joe Brent,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Ron Howard,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Anna Bjorn,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Cindy Williams,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Will Seltzer,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
James Houghton,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Carol Ann Williams,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Ralph Wilcox,1,0.01073657815634287,0.5061728395061728,0.04262004650878416
Thomas Gottschalk,1,0.03948004838906211,0.49382716049382713,0.04261778949218982
Judd Apatow,1,0.03948004838906211,0.49382716049382713,0.04261778949218982
Joe Rogan,1,0.03948004838906211,0.49382716049382713,0.04261778949218982
Alycia Delmore,1,0.010361459810462922,0.5061728395061728,0.04260663194790426
Tomo Nakayama,1,0.010361459810462922,0.5061728395061728,0.04260663194790426
Ethel R. Deans,1,0.010361459810462922,0.5061728395061728,0.04260663194790426
Shannon Kipp,1,0.010361459810462922,0.5061728395061728,0.04260663194790426
Rebecca Da Costa,1,0.03793142935226245,0.49382716049382713,0.04256240951790414
Nate Steinwachs,1,0.03793142935226245,0.49382716049382713,0.04256240951790414
Theodus Crane,1,0.03793142935226245,0.49382716049382713,0.04256240951790414
Sticky Fingaz,1,0.03793142935226245,0.49382716049382713,0.04256240951790414
Celesta Hodge,1,0.03793142935226245,0.49382716049382713,0.04256240951790414
Douglas Barr,1,0.008452368036123764,0.5061728395061728,0.04253836115253138
Shi Zhao-Qi,1,0.0075281037805561375,0.5061728395061728,0.0425053086525361
Zhou Xiao-Ou,1,0.0075281037805561375,0.5061728395061728,0.0425053086525361
Kyle Shapiro,1,0.0075281037805561375,0.5061728395061728,0.0425053086525361
Ni Dahong,1,0.0075281037805561375,0.5061728395061728,0.0425053086525361
Wu Jing,1,0.0075281037805561375,0.5061728395061728,0.0425053086525361
Julia Taylor Ross,1,0.035646697044914494,0.49382716049382713,0.04248070548778188
Adam Barnett,1,0.035646697044914494,0.49382716049382713,0.04248070548778188
Haley Murphy,1,0.035646697044914494,0.49382716049382713,0.04248070548778188
Adam Trese,1,0.035646697044914494,0.49382716049382713,0.04248070548778188
Vladimir Seleznyov,1,0.006600131996373683,0.5061728395061728,0.04247212356806752
Sergey Pokhodaev,1,0.006600131996373683,0.5061728395061728,0.04247212356806752
Valeriya Dmitrieva,1,0.006600131996373683,0.5061728395061728,0.04247212356806752
Valentin Sadiki,1,0.006600131996373683,0.5061728395061728,0.04247212356806752
Igor Khripunov,1,0.006600131996373683,0.5061728395061728,0.04247212356806752
Evgeniya Loza,1,0.006600131996373683,0.5061728395061728,0.04247212356806752
Michael Alaimo,1,0.005868025641727425,0.5061728395061728,0.04244594280305607
Diana Barrows,1,0.005868025641727425,0.5061728395061728,0.04244594280305607
Laura Mooney,1,0.005868025641727425,0.5061728395061728,0.04244594280305607
Lance Wilson-White,1,0.005868025641727425,0.5061728395061728,0.04244594280305607
