name,MoviesN,AvgPop,AvgIMDB,Score
Longfellow Pictures,1,0.017996974002175765,0.7283950617283949,0.06142236138773837
Bernard Gayle Productions,1,0.045010250289651985,0.7160493827160492,0.06135823111896265
Everest Entertainment,1,0.01559743363267908,0.7283950617283949,0.06133655172067217
Cinevista,1,0.014362844010179086,0.7283950617283949,0.06129240171352211
Aviacsa,1,0.014362844010179086,0.7283950617283949,0.06129240171352211
Argosy Pictures,1,0.013239045090183215,0.7283950617283949,0.06125221367901346
Eastern Productions,1,0.013167146885035763,0.7283950617283949,0.061249642536170955
Aspen Film Society,1,0.03989902697251785,0.7160493827160492,0.06117544929260965
IRS Media,1,0.010941359060792282,0.7283950617283949,0.06117004641243563
Night and Day Pictures,1,0.03925355842504268,0.7160493827160492,0.06115236677152993
Walt Disney Studios Motion Pictures,1,0.0677697797817819,0.7037037037037036,0.061141983135922666
Fred Berner Films,1,0.03891880166297524,0.7160493827160492,0.0611403955762684
Zeke Productions,1,0.03891880166297524,0.7160493827160492,0.0611403955762684
33andOut Productions,1,0.03794973375175237,0.7160493827160492,0.06110574085827171
Cannell Studios,1,0.03794973375175237,0.7160493827160492,0.06110574085827171
JHF Productions,1,0.03794973375175237,0.7160493827160492,0.06110574085827171
Aspen Productions,1,0.008148413352163354,0.7283950617283949,0.06107016822558031
Bakshi Productions,1,0.008148413352163354,0.7283950617283949,0.06107016822558031
Bhansali Films,1,0.006309482640456345,0.7283950617283949,0.06100440645131081
Motion Picture KAPPA Produktionsgesellschaft,1,0.034801070689704,0.7160493827160492,0.06099314190703393
Desert Hearts Productions,1,0.005405677676597021,0.7283950617283949,0.06097208559352177
Delphi II Productions,1,0.033989577966482595,0.7160493827160492,0.06096412221589163
Cofimage 2,1,0.005165478559821545,0.7283950617283949,0.06096349586254575
Vulcan Productions Inc.,1,0.033489399284490844,0.7160493827160492,0.06094623538776365
3 Art Entertainment,1,0.03347352827702136,0.7160493827160492,0.0609456678266239
Fear of God Films,1,0.03347343428333817,0.7160493827160492,0.060945664465327405
Brillstein-Grey Entertainment,1,0.03339197657248525,0.7160493827160492,0.06094275146618093
Viacom Enterprises,1,0.00380878766160656,0.7283950617283949,0.060914979406741336
Sandcastle 5 Productions,1,0.00380878766160656,0.7283950617283949,0.060914979406741336
Centropolis Film Productions,1,0.0325715231181328,0.7160493827160492,0.06091341133143834
MacGillivray Freeman Films,1,0.003763956155971113,0.7283950617283949,0.06091337619280021
Bryan Foy Productions,1,0.03158082621603301,0.7160493827160492,0.060877983141767775
Apostle,1,0.001428808421956554,0.7283950617283949,0.06082986926282585
Type 55 Films,1,0.001428808421956554,0.7283950617283949,0.06082986926282585
Insurgent Media,1,0.0011043631150601115,0.7283950617283949,0.06081826681424033
Walwa Films S.A.,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
MCL Films S.A.,1,0.029907153805616597,0.7160493827160492,0.06081813114921895
Ahimsa Films,1,0.029888417731433494,0.7160493827160492,0.060817461130782
Stampede Entertainment,1,0.029416273535765886,0.7160493827160492,0.06080057684046018
Chenault Productions,1,0.029267582491449905,0.7160493827160492,0.060795259518371884
B24,1,0.08677451228018074,0.6913580246913579,0.060791460320906904
Single Cell Pictures,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
Goldwyn Films,1,0.057541512501650724,0.7037037037037036,0.0607762113318182
Easy There Tiger Productions,1,0.028343554960714022,0.7160493827160492,0.06076221548386411
Tempesta Films,1,0.027962452350337466,0.7160493827160492,0.06074858692043997
Ingenious Senior Film Fund,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Film Art Media,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
White Hot Productions,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
Embankment Films,1,0.02769872696278358,0.7160493827160492,0.06073915586939762
All Girl Productions,1,0.05632336829246194,0.7037037037037036,0.06073264942706433
Mirisch G-E Productions,1,0.02733111766781648,0.7160493827160492,0.060726009838760836
Silverwood Films,1,0.025804809946408772,0.7160493827160492,0.060671427736671835
The Mount Company,1,0.02410333629325244,0.7160493827160492,0.06061058154731186
Lunar Films,1,0.02214433735438542,0.7160493827160492,0.06054052602798651
Babe Ruthless Productions,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
Barry Mendel Productions,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
Rye Road Productions,1,0.05051684933201788,0.7037037037037036,0.06052500321900579
Artist International Management,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Saint Aire Production,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
Artist International,1,0.02053534652299577,0.7160493827160492,0.060482987105403986
U.K. Productions Entity,1,0.019777921055095387,0.7160493827160492,0.06045590090670767
SprocketHeads,1,0.019451118943624075,0.7160493827160492,0.06044421417672456
Kotva Films,1,0.01885431475531011,0.7160493827160492,0.060422871935787936
Smokescreen Inc.,1,0.01853841591108916,0.7160493827160492,0.06041157511619957
Two Brothers Productions,1,0.018450594479759344,0.7160493827160492,0.06040843454483037
The Combine,1,0.047079486412666544,0.7037037037037036,0.06040208010779465
Lucky Bird Pictures,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Delphi Medien,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
Philipp Filmproduction,1,0.017300209272410008,0.7160493827160492,0.060367295761380245
AZ Celtic Films,1,0.016533537611081475,0.7160493827160492,0.06033987891070169
Sean Bailey Productions,1,0.07400676892376391,0.6913580246913579,0.0603348746261929
Akson Studio,1,0.014724764946689254,0.7160493827160492,0.0602751956146409
TVP S.A.,1,0.014724764946689254,0.7160493827160492,0.0602751956146409
The Mirisch Production Company,1,0.014368570662358797,0.7160493827160492,0.06026245779479096
Mirisch Films,1,0.014368570662358797,0.7160493827160492,0.06026245779479096
Screen Siren Pictures,1,0.04292583592742554,0.7037037037037036,0.060253541925324845
Erfttal Film,1,0.04292583592742554,0.7037037037037036,0.060253541925324845
Lip Sync Post,1,0.0424808210937254,0.7037037037037036,0.06023762780476879
Loud Films,1,0.013674235843365948,0.7160493827160492,0.06023762777300528
Roc-a-fella Films,1,0.013674235843365948,0.7160493827160492,0.06023762777300528
Prime Time,1,0.01364914301120099,0.7160493827160492,0.06023673043133051
Fu Works,1,0.01364914301120099,0.7160493827160492,0.06023673043133051
Isabella Films B.V.,1,0.01364914301120099,0.7160493827160492,0.06023673043133051
Isabella Films,1,0.01364914301120099,0.7160493827160492,0.06023673043133051
Splendid Film,1,0.012642341858047496,0.7160493827160492,0.06020072633952517
Hungarian Motion Picture Fund,1,0.012131820389657011,0.7160493827160492,0.06018246964428902
Programme MEDIA de la Communauté Européenne,1,0.012131820389657011,0.7160493827160492,0.06018246964428902
Amour Fou Filmproduktion,1,0.012131820389657011,0.7160493827160492,0.06018246964428902
Hunnia Filmstúdió,1,0.012131820389657011,0.7160493827160492,0.06018246964428902
K. JAM Media,1,0.04071881202734537,0.7037037037037036,0.06017461681596619
Surf Film,1,0.04071881202734537,0.7037037037037036,0.06017461681596619
Australian Film Commission,1,0.01078808669473253,0.7160493827160492,0.06013441654943265
Antoinine Green Bridge,1,0.009764864497000498,0.7160493827160492,0.06009782522667838
The Scottish Arts Council,1,0.009764864497000498,0.7160493827160492,0.06009782522667838
AI-Film,1,0.06703682052149186,0.6913580246913579,0.06008562316142463
Archer Gray,1,0.06703682052149186,0.6913580246913579,0.06008562316142463
double A Films,1,0.038072729708081454,0.7037037037037036,0.060079990592655994
Slough Pond,1,0.038072729708081454,0.7037037037037036,0.060079990592655994
Black and Blu Entertainment,1,0.03794664936644463,0.7037037037037036,0.060075481849116194
Finestkind,1,0.03794664936644463,0.7037037037037036,0.060075481849116194
Ixtlan,1,0.03680070623093804,0.7037037037037036,0.06003450191804913
Vendian Entertainment,1,0.035589747316642224,0.7037037037037036,0.05999119696573929
Route One Films,1,0.035589747316642224,0.7037037037037036,0.05999119696573929
Larger Than Life Productions,1,0.035589747316642224,0.7037037037037036,0.05999119696573929
Baby Cow Productions,1,0.035265848565607306,0.7037037037037036,0.05997961406247049
Baby Cow Films,1,0.035265848565607306,0.7037037037037036,0.05997961406247049
Monsoon Pictures,1,0.03518625332218063,0.7037037037037036,0.05997676766679183
Anhelo Productions,1,0.03518625332218063,0.7037037037037036,0.05997676766679183
Open City Films,1,0.03518625332218063,0.7037037037037036,0.05997676766679183
Hachette Première,1,0.0058849096922268754,0.7160493827160492,0.05995907464166555
Percept Picture Company,1,0.0051477555286684115,0.7160493827160492,0.05993271336258246
Nord-Ouest Films,1,0.004642804056318983,0.7160493827160492,0.059914655855287435
Very Special Projects,1,0.004452985553734856,0.7160493827160492,0.05990786777923887
WRA Productions,1,0.004452985553734856,0.7160493827160492,0.05990786777923887
Columbia TriStar Filmes do Brasil,1,0.003744537757272982,0.7160493827160492,0.05988253306500736
Conspiração Filmes,1,0.003744537757272982,0.7160493827160492,0.05988253306500736
Jeonwonsa Film,1,0.0036278915964306994,0.7160493827160492,0.059878361696042846
Sri Sathya Sai Movies,1,0.0030723958912562154,0.7160493827160492,0.05985849668267458
HBO,1,0.0023077990534529753,0.7160493827160492,0.05983115402950407
Racova,1,0.0023077990534529753,0.7160493827160492,0.05983115402950407
Periscop Film,1,0.0023077990534529753,0.7160493827160492,0.05983115402950407
Raza Studio,1,0.0023077990534529753,0.7160493827160492,0.05983115402950407
42 Km Film,1,0.0023077990534529753,0.7160493827160492,0.05983115402950407
Clavius Base,1,0.030236211765484536,0.7037037037037036,0.0597997498414851
Global Produce,1,0.029484425918575728,0.7037037037037036,0.059772865320579176
Jigsaw,1,0.029484425918575728,0.7037037037037036,0.059772865320579176
Diproci,1,0.00015857778728885547,0.7160493827160492,0.05975429599300442
Ghana National Commission on Culture,1,0.00015857778728885547,0.7160493827160492,0.05975429599300442
Mypheduh Films,1,0.00015857778728885547,0.7160493827160492,0.05975429599300442
Negod-Gwad Productions,1,0.00015857778728885547,0.7160493827160492,0.05975429599300442
Micott Basara K.K.,1,0.028818522448124943,0.7037037037037036,0.05974905202874046
Digital Frontier,1,0.028818522448124943,0.7037037037037036,0.05974905202874046
TYO Productions,1,0.028818522448124943,0.7037037037037036,0.05974905202874046
Geneon Entertainment,1,0.028818522448124943,0.7037037037037036,0.05974905202874046
Appleseed Film Partners,1,0.028818522448124943,0.7037037037037036,0.05974905202874046
Miller-Milkis Productions,1,0.028733872433290994,0.7037037037037036,0.05974602487000523
Jagged Films,1,0.027596030160776615,0.7037037037037036,0.05970533463290004
Matanza Cine,1,0.02711450400302735,0.7037037037037036,0.0596881148353899
Dark Harbor Stories,1,0.027076408711354055,0.7037037037037036,0.059686752514365074
A-Mark Entertainment,1,0.026649976776945885,0.7037037037037036,0.05967150293457758
World 2000 Entertainment,1,0.05455771784117008,0.6913580246913579,0.05963935951031211
NHK,1,0.02512990396985663,0.7037037037037036,0.05961714379849016
Mount Film Group,1,0.02512990396985663,0.7037037037037036,0.05961714379849016
Mico,1,0.02512990396985663,0.7037037037037036,0.05961714379849016
Keith Barish Productions,1,0.024630613005983924,0.7037037037037036,0.05959928871594029
Archer Street Productions,1,0.024397292834319153,0.7037037037037036,0.05959094498207155
Wild Bear Films,1,0.024397292834319153,0.7037037037037036,0.05959094498207155
Jim Henson Productions,1,0.02402797076556943,0.7037037037037036,0.059577737701142885
New Visions Pictures,1,0.0225453457381137,0.7037037037037036,0.05952471773048213
Pola Pandora Filmproduktions,1,0.02197766218535188,0.7037037037037036,0.059504416869000196
Filmpartners,1,0.02197766218535188,0.7037037037037036,0.059504416869000196
Proton Cinema,1,0.02197766218535188,0.7037037037037036,0.059504416869000196
Horticus UK,1,0.05028067105613455,0.6913580246913579,0.059486408567991644
Panda Productions Inc.,1,0.05028067105613455,0.6913580246913579,0.059486408567991644
Mr. Mudd Production,1,0.021264636548393768,0.7037037037037036,0.05947891844717957
Film Fund FUZZ,1,0.021226475113017486,0.7037037037037036,0.059477553760797955
Xuxa Producciones S.L.,1,0.020582325958354547,0.7037037037037036,0.059454518422361775
Antena 3 Televisión,1,0.020582325958354547,0.7037037037037036,0.059454518422361775
Runaway Fridge Productions,1,0.020356723712454165,0.7037037037037036,0.059446450688283956
4M,1,0.02008076522109511,0.7037037037037036,0.059436582170725914
MID Foundation,1,0.02008076522109511,0.7037037037037036,0.059436582170725914
Regina Associates,1,0.019736417622094472,0.7037037037037036,0.05942426799872826
SBK Pictures,1,0.019488128086069364,0.7037037037037036,0.05941538894726775
Pin High Productions,1,0.048073640193559315,0.6913580246913579,0.05940748320964806
New Star Entertainment,1,0.01923931288166788,0.7037037037037036,0.059406491097445294
American Film Company,1,0.01908121898778509,0.7037037037037036,0.05940083752121389
Rich Pickings,1,0.017890973496266952,0.7037037037037036,0.059358273299060106
Wave Pictures,1,0.017890973496266952,0.7037037037037036,0.059358273299060106
Homerun Productions,1,0.017890973496266952,0.7037037037037036,0.059358273299060106
Sky Pictures,1,0.017890973496266952,0.7037037037037036,0.059358273299060106
Jigsaw Productions,1,0.01747300099334613,0.7037037037037036,0.059343326235958185
CNN Films,1,0.01747300099334613,0.7037037037037036,0.059343326235958185
Bleiberg Entertainment,1,0.045715112401162425,0.6913580246913579,0.05932314018829084
Religiosa Primitiva,1,0.01649143888475367,0.7037037037037036,0.05930822471451106
Adel Productions,1,0.015565830867641137,0.7037037037037036,0.059275124160424984
Warner Animation Group,1,0.04416732886376892,0.6913580246913579,0.05926779009219633
Les Films du Kiosque,1,0.014643335085816545,0.7037037037037036,0.05924213490260102
Coolmore Productions,1,0.014318203973157551,0.7037037037037036,0.05923050792900024
Hal Wallis Productions,1,0.04226268960501508,0.6913580246913579,0.059199678522683874
BB Films,1,0.012267982424128143,0.7037037037037036,0.05915719020916914
FJ Productions,1,0.012267982424128143,0.7037037037037036,0.05915719020916914
Turner Feature Animation,1,0.011858967171090848,0.7037037037037036,0.05914256346517503
Columbia Pictures Industries,1,0.03948151399427041,0.6913580246913579,0.05910022124484665
Wildside Media,1,0.010117184152834899,0.7037037037037036,0.05908027577758365
China Film Group Corporation,1,0.03780993729486444,0.6913580246913579,0.05904044419676067
No Trace Camping,1,0.037742233992985416,0.6913580246913579,0.05903802306733631
Fastnet Films,1,0.037742233992985416,0.6913580246913579,0.05903802306733631
Qwerty Films,1,0.037697761055845116,0.6913580246913579,0.0590364326761189
Lolita Productions,1,0.03696330485911903,0.6913580246913579,0.05901016787869481
Gordonstreet Pictures,1,0.008122979357740884,0.7037037037037036,0.05900896126597793
Prophecy Pictures Ltd.,1,0.008122979357740884,0.7037037037037036,0.05900896126597793
Haile Addis Pictures,1,0.007537945267311178,0.7037037037037036,0.058988039934059405
Creepshow Films Inc.,1,0.03632232712095197,0.6913580246913579,0.058987245952892606
Laurel Entertainment Inc.,1,0.03632232712095197,0.6913580246913579,0.058987245952892606
Film Export A.G.,1,0.03586142039229719,0.6913580246913579,0.05897076352424202
Dovemead Films,1,0.03586142039229719,0.6913580246913579,0.05897076352424202
thefyzz,1,0.03581096319066028,0.6913580246913579,0.058968959130480364
Tappeluft Pictures,1,0.03581096319066028,0.6913580246913579,0.058968959130480364
Metronome Productions,1,0.006640932217374416,0.7037037037037036,0.058955961961066075
The Guber-Peters Company,1,0.03527931054978904,0.6913580246913579,0.05894994676599258
HighRoad Entertainment,1,0.0063724967019183135,0.7037037037037036,0.05894636247172101
Kenio Films,1,0.0063724967019183135,0.7037037037037036,0.05894636247172101
Lone Runner Entertainment,1,0.0063724967019183135,0.7037037037037036,0.05894636247172101
BV McCann-Erickson,1,0.006310077933783234,0.7037037037037036,0.05894413032185579
Romanian National Center for Cinematography,1,0.006310077933783234,0.7037037037037036,0.05894413032185579
HBO Romania,1,0.006310077933783234,0.7037037037037036,0.05894413032185579
Multimedia Est,1,0.006310077933783234,0.7037037037037036,0.05894413032185579
Hunan Broadcasting System,1,0.005840506380037085,0.7037037037037036,0.05892733803146429
Anhui Broadcasting Corp.,1,0.005840506380037085,0.7037037037037036,0.05892733803146429
Shanghai Media Group,1,0.005840506380037085,0.7037037037037036,0.05892733803146429
Chongoing Film Group,1,0.005840506380037085,0.7037037037037036,0.05892733803146429
Bon Voyage Film Studio,1,0.005840506380037085,0.7037037037037036,0.05892733803146429
Beijing TV Station,1,0.005840506380037085,0.7037037037037036,0.05892733803146429
Universal Pictures Corporation,1,0.03412200114111116,0.6913580246913579,0.05890856036703315
The Zanuck Company,1,0.03396298471663408,0.6913580246913579,0.058902873800298995
Oldgarth Media,1,0.03387851920791899,0.6913580246913579,0.05889985323966432
iFeatures,1,0.03387851920791899,0.6913580246913579,0.05889985323966432
Sixty Six Pictures,1,0.03387851920791899,0.6913580246913579,0.05889985323966432
Ripken Productions,1,0.06251695324029403,0.6790123456790123,0.05889384003647023
Wildgaze,1,0.06251695324029403,0.6790123456790123,0.05889384003647023
History Films,1,0.004780912108156958,0.7037037037037036,0.05888944601145449
SBS Independent,1,0.004776915635997501,0.7037037037037036,0.058889303094106726
Vertigo Productions,1,0.004776915635997501,0.7037037037037036,0.058889303094106726
Adelaide Film Festival,1,0.004776915635997501,0.7037037037037036,0.058889303094106726
Reliance Big Pictures,1,0.003942606816492923,0.7037037037037036,0.0588594674793606
Grey Water Park Productions,1,0.032554012443078734,0.6913580246913579,0.058852487716682216
Wells Productions,1,0.032554012443078734,0.6913580246913579,0.058852487716682216
Dreamachine,1,0.032554012443078734,0.6913580246913579,0.058852487716682216
John Goldwyn Productions,1,0.032554012443078734,0.6913580246913579,0.058852487716682216
Toho Pictures,1,0.03232411781897921,0.6913580246913579,0.05884426648339726
Cine Bazar,1,0.03232411781897921,0.6913580246913579,0.05884426648339726
Ruby in Paradise,1,0.00327824205744848,0.7037037037037036,0.05883570921319061
Caramel Films,1,0.030696303882218313,0.6913580246913579,0.058786054430066195
Centerstage Productions,1,0.0007774496036679762,0.7037037037037036,0.058746278682832165
Film Development Council of the Philippines,1,0.0007774496036679762,0.7037037037037036,0.058746278682832165
Phoenix Film Partners,1,0.05830214071727472,0.6790123456790123,0.05874311464591444
Stephen J. Cannell Productions,1,0.05830214071727472,0.6790123456790123,0.05874311464591444
Top Cow Productions,1,0.05830214071727472,0.6790123456790123,0.05874311464591444
Half Circle,1,0.02918308217025956,0.6913580246913579,0.058731940295146355
Younger Than You,1,0.027408206413024692,0.6913580246913579,0.05866846918219977
Verdi Productions,1,0.027408206413024692,0.6913580246913579,0.05866846918219977
Bruce Cohen Productions,1,0.027408206413024692,0.6913580246913579,0.05866846918219977
Living Films,1,0.055736346409695096,0.6790123456790123,0.05865135959228308
Alabama Production Group,1,0.026688113843589486,0.6913580246913579,0.05864271804067884
Jay Weston Productions,1,0.02572538876535837,0.6913580246913579,0.058608290147950104
Reborn Production,1,0.024359246280111217,0.6913580246913579,0.0585594356951081
Setembro Cine,1,0.024359246280111217,0.6913580246913579,0.0585594356951081
AZ Films,1,0.024359246280111217,0.6913580246913579,0.0585594356951081
Ad hoc Studios,1,0.024359246280111217,0.6913580246913579,0.0585594356951081
Casting del Sur,1,0.024359246280111217,0.6913580246913579,0.0585594356951081
Funny Balloons,1,0.024359246280111217,0.6913580246913579,0.0585594356951081
Cine Mosaic,1,0.02169381170585216,0.6913580246913579,0.05846411741819496
Mirabai Films,1,0.02169381170585216,0.6913580246913579,0.05846411741819496
Echo Lake Entertainment,1,0.0213520123800403,0.6913580246913579,0.058451894374680374
Forthcoming Productions,1,0.049890266552369424,0.6790123456790123,0.05844229865187272
Beachfront Films,1,0.049890266552369424,0.6790123456790123,0.05844229865187272
Chimera Films LLC,1,0.049890266552369424,0.6790123456790123,0.05844229865187272
Informant Media,1,0.049890266552369424,0.6790123456790123,0.05844229865187272
Simon Fields Productions,1,0.019896823064334296,0.6913580246913579,0.058399855529122115
Kudos Productions Ltd.,1,0.019780789603056532,0.6913580246913579,0.05839570607083112
A Bad Way Ltd,1,0.019780789603056532,0.6913580246913579,0.05839570607083112
Little Wing Films,1,0.019780789603056532,0.6913580246913579,0.05839570607083112
Northern Ireland Screen,1,0.07585917902589029,0.6666666666666665,0.05834082101761368
MadRiver Pictures,1,0.07585917902589029,0.6666666666666665,0.05834082101761368
Apollo Media,1,0.04587390602579787,0.6790123456790123,0.05829867007867423
Daybreak,1,0.04554658868969276,0.6790123456790123,0.05828696492380656
TS Productions,1,0.0166324851095033,0.6913580246913579,0.058283119942317045
The Alamo Company,1,0.01649363555194236,0.6913580246913579,0.05827815456042223
Uplink Co.,1,0.015862363531876842,0.6913580246913579,0.058255579719607445
New Real Films,1,0.015561388795798397,0.6913580246913579,0.058244816599208826
Lumanity Production,1,0.015561388795798397,0.6913580246913579,0.058244816599208826
StudioCanal Image,1,0.014794048734944935,0.6913580246913579,0.05821737584597732
Uni Etoile 4,1,0.014794048734944935,0.6913580246913579,0.05821737584597732
Rollercoaster Films,1,0.043568254902068226,0.6790123456790123,0.05821621797334058
Fuqua Films,1,0.04352921271106795,0.6790123456790123,0.05821482179036577
Thunder Road Productions,1,0.04352921271106795,0.6790123456790123,0.05821482179036577
Langley Productions,1,0.04352921271106795,0.6790123456790123,0.05821482179036577
Marquis,1,0.04352507002651242,0.6790123456790123,0.05821467364433456
Axon Films,1,0.043141171974372755,0.6790123456790123,0.058200945113462466
Wild Things Productions,1,0.04303491037489952,0.6790123456790123,0.05819714510551568
Left Turn Films,1,0.01370346091634386,0.6913580246913579,0.058178375469567625
Pyramide Productions,1,0.01348457051567295,0.6913580246913579,0.05817054775695885
Lansdown Films,1,0.04198806791270589,0.6790123456790123,0.05815970910139859
Rational Packaging Company,1,0.04198806791270589,0.6790123456790123,0.05815970910139859
Zininsa Film Production,1,0.011606635906688447,0.6913580246913579,0.05810339116913164
Intellectual Properties Worldwide,1,0.011606635906688447,0.6913580246913579,0.05810339116913164
Atresmedia Cine,1,0.010923636029639146,0.6913580246913579,0.05807896649480613
Atípica Films,1,0.010923636029639146,0.6913580246913579,0.05807896649480613
Sacromonte Films,1,0.010923636029639146,0.6913580246913579,0.05807896649480613
Zeta Zinema,1,0.010923636029639146,0.6913580246913579,0.05807896649480613
Ada Films,1,0.03777244425901309,0.6790123456790123,0.058008954704098864
Boy Culture LLC,1,0.008066816391409415,0.6913580246913579,0.05797680412023598
Red Hawk Entertainment,1,0.036154318634116105,0.6790123456790123,0.057951089113292886
Bergsten Music,1,0.036154318634116105,0.6790123456790123,0.057951089113292886
Whitaker Entertainment,1,0.036154318634116105,0.6790123456790123,0.057951089113292886
Speak Productions,1,0.006552188255450296,0.6913580246913579,0.05792263969036101
Joanna Productions,1,0.006268901738049729,0.6913580246913579,0.05791250911616792
Dharamsala,1,0.006143263514848667,0.6913580246913579,0.05790801618317095
Trilogy Entertainment Group,1,0.034406627938809116,0.6790123456790123,0.05788859016199145
Milkshake Films,1,0.03405862502990653,0.6790123456790123,0.05787614527290744
Ardustry Entertainment,1,0.004894191902641928,0.6913580246913579,0.057863348287373974
Back Lot Pictures,1,0.03365835815190122,0.6790123456790123,0.057861831378473366
Tom Sawyer Entertainment,1,0.03365835815190122,0.6790123456790123,0.057861831378473366
Paper Street Films,1,0.03365835815190122,0.6790123456790123,0.057861831378473366
Alla Prima Productions,1,0.00484966674678874,0.6913580246913579,0.05786175602876962
Media 8 Entertainment,1,0.00484966674678874,0.6913580246913579,0.05786175602876962
Empire Films,1,0.00484966674678874,0.6913580246913579,0.05786175602876962
Brushwork Pictures,1,0.00484966674678874,0.6913580246913579,0.05786175602876962
Santa Fe International,1,0.004102072321900822,0.6913580246913579,0.05783502139678939
Windwalker,1,0.004102072321900822,0.6913580246913579,0.05783502139678939
New Zealand Railways,1,0.003560814919106286,0.6913580246913579,0.05781566555759563
New Zealand Motor Corporation,1,0.003560814919106286,0.6913580246913579,0.05781566555759563
New Zealand United,1,0.003560814919106286,0.6913580246913579,0.05781566555759563
A.M.A. Film,1,0.003560814919106286,0.6913580246913579,0.05781566555759563
Pork Pie Productions,1,0.003560814919106286,0.6913580246913579,0.05781566555759563
Sydney Box Productions,1,0.002012676294465165,0.6913580246913579,0.05776030276326987
Gainsborough Pictures,1,0.002012676294465165,0.6913580246913579,0.05776030276326987
New South Wales Film Corp.,1,0.0014025319656328738,0.6913580246913579,0.05773848346721426
Window III Productions,1,0.0014025319656328738,0.6913580246913579,0.05773848346721426
Amasia Entertainment,1,0.02997621827527816,0.6790123456790123,0.057730154828697075
Emergency Films,1,0.02997621827527816,0.6790123456790123,0.057730154828697075
Troika Pictures,1,0.02997621827527816,0.6790123456790123,0.057730154828697075
Apotheosis Media Group,1,0.02997621827527816,0.6790123456790123,0.057730154828697075
Langley Park Production,1,0.029873455329568206,0.6790123456790123,0.05772647993567581
Lin Pictures,1,0.029873455329568206,0.6790123456790123,0.05772647993567581
Инвада фильм,1,0.0007006846144796519,0.6913580246913579,0.05771338479069298
TigerTiger Productions,1,0.0005909974674411627,0.6913580246913579,0.0577094622821624
Chinarunn Entertainment Inc.,1,0.0005909974674411627,0.6913580246913579,0.0577094622821624
Spier Films,1,0.028732117884538066,0.6790123456790123,0.05768566470813755
Zentropa Productions,1,0.028732117884538066,0.6790123456790123,0.05768566470813755
Forward Films,1,0.028732117884538066,0.6790123456790123,0.05768566470813755
C.G. Cinema,1,0.028375780869059054,0.6790123456790123,0.05767292178409663
CAB Productions,1,0.028375780869059054,0.6790123456790123,0.05767292178409663
Pallas Film,1,0.028375780869059054,0.6790123456790123,0.05767292178409663
Cold Iron Pictures,1,0.028082565833715302,0.6790123456790123,0.057662436157398494
The Film Arcade,1,0.028082565833715302,0.6790123456790123,0.057662436157398494
Illusion Entertainment Group,1,0.027583076438733634,0.6790123456790123,0.05764457397877823
Clyde Is Hungry Films,1,0.027583076438733634,0.6790123456790123,0.05764457397877823
Underworld Entertainment,1,0.027118333375305576,0.6790123456790123,0.057627954359433194
The Virginia Company LLC,1,0.026785393824446523,0.6790123456790123,0.05761604814923745
Sunflower Productions,1,0.026785393824446523,0.6790123456790123,0.05761604814923745
Sarah Green Film,1,0.026785393824446523,0.6790123456790123,0.05761604814923745
Warner Bros. Interactive Entertainment,1,0.026143650211823816,0.6790123456790123,0.05759309883509335
Spondoolie Productions,1,0.026143650211823816,0.6790123456790123,0.05759309883509335
WARNER BROS DIGITAL DISTRIBUTION,1,0.026143650211823816,0.6790123456790123,0.05759309883509335
Rob Thomas Productions,1,0.026143650211823816,0.6790123456790123,0.05759309883509335
In The Groove,1,0.026143650211823816,0.6790123456790123,0.05759309883509335
Marty Katz Productions,1,0.05217552452809375,0.6666666666666665,0.057493872771523805
Magic Light Pictures,1,0.023368173403278653,0.6790123456790123,0.057493845351418396
Regent Capital,1,0.023368173403278653,0.6790123456790123,0.057493845351418396
Matador Pictures,1,0.023368173403278653,0.6790123456790123,0.057493845351418396
Cinema Four,1,0.023368173403278653,0.6790123456790123,0.057493845351418396
Entertainment Film Distributors,1,0.023368173403278653,0.6790123456790123,0.057493845351418396
Tempête Sous Un Crâne Productions,1,0.023160551800848302,0.6790123456790123,0.05748642062091301
3L Filmproduktion GmbH,1,0.023160551800848302,0.6790123456790123,0.05748642062091301
Captivate Entertainment,1,0.05185207485798965,0.6666666666666665,0.05748230592778275
Brass Hat Films,1,0.023017545633741723,0.6790123456790123,0.05748130659501712
Zero Gravity Management,1,0.022616290081439124,0.6790123456790123,0.057466957344723506
ANA Media,1,0.022460177017398435,0.6790123456790123,0.05746137460470366
Voltage pictures,1,0.022460177017398435,0.6790123456790123,0.05746137460470366
Kintop Pictures,1,0.02180085658601867,0.6790123456790123,0.05743779672811286
Mm...Buttered Panini Productions,1,0.021432899166299008,0.6790123456790123,0.05742463824822976
Charlie Guidance,1,0.021432899166299008,0.6790123456790123,0.05742463824822976
Movie Prose,1,0.021013158189635152,0.6790123456790123,0.057409627942956544
